epoch,test/mean_Q,stats_o/std,stats_g/std,stats_g/mean,train/success_rate,test/success_rate,test/episode,stats_o/mean,train/episode
802,-6.379895,1.0247905,0.23182364,0.38145155,0.142,0.7,16060.0,0.18335323,80300.0
803,-6.8250875,1.0247962,0.23182555,0.38144642,0.139,0.6799999999999999,16080.0,0.18335006,80400.0
804,-5.9871683,1.0248016,0.23182607,0.38144445,0.14100000000000001,0.6900000000000001,16100.0,0.18335047,80500.0
805,-7.5298204,1.0248072,0.23182496,0.3814424,0.142,0.635,16120.0,0.1833469,80600.0
806,-6.793849,1.0248035,0.23182099,0.38144284,0.137,0.585,16140.0,0.18334171,80700.0
807,-5.143177,1.0247986,0.23181376,0.38144526,0.15100000000000002,0.665,16160.0,0.18334158,80800.0
808,-5.96434,1.0248084,0.23181315,0.38144207,0.15,0.675,16180.0,0.18333676,80900.0
809,-5.4396253,1.0248073,0.23181434,0.3814403,0.139,0.67,16200.0,0.18333566,81000.0
810,-4.7969236,1.0248048,0.23181024,0.38144106,0.184,0.775,16220.0,0.18332884,81100.0
811,-5.904718,1.0248058,0.23180763,0.38144094,0.135,0.625,16240.0,0.18332377,81200.0
812,-6.2065606,1.0247991,0.23180607,0.3814438,0.139,0.7150000000000001,16260.0,0.18332016,81300.0
813,-8.486262,1.024795,0.23179975,0.38144422,0.146,0.6050000000000001,16280.0,0.18331653,81400.0
814,-6.049109,1.0248019,0.23179635,0.38144857,0.14400000000000002,0.7,16300.0,0.18330759,81500.0
815,-7.2688613,1.0248067,0.2317954,0.38144737,0.166,0.67,16320.0,0.1833008,81600.0
816,-5.335569,1.0248101,0.2317945,0.38144535,0.14500000000000002,0.6649999999999999,16340.0,0.18329199,81700.0
817,-7.6616874,1.0248228,0.231796,0.38144356,0.138,0.6900000000000001,16360.0,0.18328106,81800.0
818,-5.285718,1.0248253,0.2317936,0.3814445,0.156,0.6950000000000001,16380.0,0.18327552,81900.0
819,-5.6623726,1.0248277,0.23178987,0.3814438,0.144,0.7,16400.0,0.18327144,82000.0
820,-5.8059096,1.024823,0.23178415,0.3814463,0.139,0.7050000000000001,16420.0,0.18327042,82100.0
821,-4.89714,1.0248225,0.23178284,0.3814567,0.16499999999999998,0.675,16440.0,0.18326905,82200.0
822,-5.7855597,1.0248207,0.23178029,0.38145763,0.14900000000000002,0.6599999999999999,16460.0,0.18326205,82300.0
823,-5.1398077,1.0248196,0.23177442,0.38145956,0.139,0.6700000000000002,16480.0,0.1832536,82400.0
824,-6.0113254,1.0248197,0.23177004,0.38145313,0.14200000000000002,0.68,16500.0,0.18325225,82500.0
825,-6.96239,1.024818,0.23176913,0.3814547,0.159,0.6599999999999999,16520.0,0.18325338,82600.0
826,-5.4582763,1.0248142,0.23176423,0.38146082,0.15500000000000003,0.735,16540.0,0.18325205,82700.0
827,-6.248436,1.0248156,0.23176165,0.3814618,0.15100000000000002,0.6849999999999999,16560.0,0.18325248,82800.0
828,-5.996698,1.0248227,0.23175916,0.38146177,0.144,0.71,16580.0,0.1832529,82900.0
829,-6.369456,1.0248172,0.2317539,0.38145313,0.154,0.6300000000000001,16600.0,0.18325055,83000.0
830,-6.526263,1.024818,0.23175153,0.38144666,0.158,0.7150000000000001,16620.0,0.18324447,83100.0
831,-5.8978047,1.0248172,0.23174544,0.3814513,0.15899999999999997,0.6599999999999999,16640.0,0.18324575,83200.0
832,-6.9641676,1.0248194,0.23174386,0.3814581,0.163,0.63,16660.0,0.18324308,83300.0
833,-6.356495,1.0248207,0.23173733,0.38146076,0.158,0.715,16680.0,0.18323621,83400.0
834,-5.920192,1.024821,0.23173527,0.38145977,0.16299999999999998,0.65,16700.0,0.18323079,83500.0
835,-5.5643277,1.0248258,0.23173466,0.3814593,0.124,0.7,16720.0,0.18322638,83600.0
836,-6.4508452,1.024832,0.2317315,0.3814555,0.13999999999999999,0.655,16740.0,0.18322238,83700.0
837,-6.7018356,1.0248315,0.23172884,0.381455,0.136,0.685,16760.0,0.18321839,83800.0
838,-6.6071243,1.0248303,0.23172894,0.38145018,0.158,0.635,16780.0,0.18321332,83900.0
839,-6.803659,1.0248251,0.23172274,0.38144916,0.15300000000000002,0.6300000000000001,16800.0,0.18321033,84000.0
840,-5.6721463,1.024823,0.23171814,0.38144833,0.159,0.745,16820.0,0.18320706,84100.0
841,-6.75715,1.0248203,0.23171568,0.3814412,0.155,0.725,16840.0,0.18320425,84200.0
842,-6.626101,1.0248181,0.23171535,0.38143617,0.144,0.6599999999999999,16860.0,0.18320593,84300.0
843,-5.1802835,1.02482,0.23171076,0.38143688,0.14200000000000002,0.665,16880.0,0.18320435,84400.0
844,-5.0208497,1.0248256,0.23170671,0.38143548,0.16,0.7300000000000001,16900.0,0.18319504,84500.0
845,-7.263047,1.0248263,0.23170789,0.38143688,0.14,0.62,16920.0,0.1831899,84600.0
846,-7.1494484,1.0248287,0.23170514,0.38143134,0.156,0.6849999999999999,16940.0,0.18318565,84700.0
847,-6.987178,1.0248363,0.23170583,0.38142473,0.14900000000000002,0.615,16960.0,0.18317854,84800.0
848,-6.0553117,1.0248438,0.23170045,0.381421,0.17099999999999999,0.65,16980.0,0.18317404,84900.0
849,-5.2227798,1.0248432,0.23169775,0.38142142,0.14,0.72,17000.0,0.1831713,85000.0
850,-5.594695,1.0248468,0.23170117,0.38142,0.16499999999999998,0.7100000000000001,17020.0,0.1831686,85100.0
851,-5.4036713,1.0248477,0.2317005,0.3814209,0.151,0.74,17040.0,0.18316394,85200.0
852,-6.0206785,1.0248473,0.2316986,0.3814159,0.17600000000000002,0.725,17060.0,0.1831564,85300.0
853,-5.1482024,1.0248456,0.2317028,0.38141584,0.16,0.7150000000000001,17080.0,0.18315239,85400.0
854,-5.6330976,1.0248505,0.23169966,0.38142014,0.16799999999999998,0.76,17100.0,0.18314436,85500.0
855,-5.743236,1.0248456,0.23169811,0.38142198,0.155,0.72,17120.0,0.18314,85600.0
856,-5.3697906,1.0248454,0.23169903,0.38141793,0.14700000000000002,0.725,17140.0,0.18313533,85700.0
857,-5.286321,1.0248525,0.23169784,0.38141924,0.162,0.75,17160.0,0.18312904,85800.0
858,-6.4957595,1.0248528,0.23169775,0.38142553,0.177,0.6799999999999999,17180.0,0.18312481,85900.0
859,-6.3345795,1.0248597,0.23169413,0.38142747,0.17099999999999999,0.635,17200.0,0.18312177,86000.0
860,-5.5004215,1.0248678,0.23169485,0.3814314,0.125,0.6200000000000001,17220.0,0.18312223,86100.0
861,-4.8054633,1.0248678,0.23168823,0.38143724,0.13,0.6799999999999999,17240.0,0.18311962,86200.0
862,-6.217206,1.0248743,0.2316874,0.3814314,0.16799999999999998,0.65,17260.0,0.18311448,86300.0
863,-5.6538377,1.0248725,0.23168945,0.38142866,0.14900000000000002,0.705,17280.0,0.18310185,86400.0
864,-6.817828,1.0248759,0.23168819,0.38142806,0.137,0.655,17300.0,0.18309346,86500.0
865,-5.204486,1.0248809,0.23168945,0.38143164,0.17099999999999999,0.7649999999999999,17320.0,0.18309192,86600.0
866,-6.1130834,1.0248826,0.23168507,0.3814315,0.14200000000000002,0.695,17340.0,0.18308944,86700.0
867,-5.3601923,1.0248802,0.23168397,0.3814339,0.16899999999999998,0.665,17360.0,0.1830874,86800.0
868,-6.6470084,1.0248791,0.23168245,0.3814302,0.147,0.675,17380.0,0.18308511,86900.0
869,-6.5826178,1.0248744,0.23167479,0.3814382,0.15300000000000002,0.615,17400.0,0.18308549,87000.0
870,-6.359542,1.0248723,0.23167369,0.38143855,0.16,0.6900000000000001,17420.0,0.183081,87100.0
871,-5.5151715,1.0248668,0.23167257,0.38144025,0.152,0.715,17440.0,0.18307218,87200.0
872,-4.9767494,1.0248659,0.23167162,0.38143405,0.157,0.755,17460.0,0.18306294,87300.0
873,-6.0741944,1.0248663,0.2316711,0.38143396,0.15,0.625,17480.0,0.18305881,87400.0
874,-6.060439,1.0248724,0.23166506,0.38143772,0.159,0.66,17500.0,0.18305531,87500.0
875,-6.177225,1.0248737,0.23166092,0.38143665,0.14800000000000002,0.6900000000000001,17520.0,0.18305162,87600.0
876,-4.967412,1.0248721,0.23165718,0.38143295,0.155,0.74,17540.0,0.1830478,87700.0
877,-7.01147,1.024877,0.23165306,0.38143167,0.164,0.6300000000000001,17560.0,0.18304169,87800.0
878,-5.6318398,1.02488,0.23165092,0.38142258,0.144,0.685,17580.0,0.18303218,87900.0
879,-5.764533,1.024878,0.23164654,0.38143173,0.159,0.675,17600.0,0.18302748,88000.0
880,-4.599709,1.024884,0.23164253,0.38143188,0.162,0.665,17620.0,0.18302345,88100.0
881,-5.4600844,1.024884,0.2316405,0.3814308,0.16299999999999998,0.75,17640.0,0.18302122,88200.0
882,-5.9452715,1.0248864,0.23163669,0.38143268,0.16299999999999998,0.745,17660.0,0.1830172,88300.0
883,-5.6130996,1.0248903,0.23163076,0.38143748,0.148,0.6849999999999999,17680.0,0.18301253,88400.0
884,-5.5624824,1.0248934,0.23163345,0.38143563,0.14800000000000002,0.67,17700.0,0.18300872,88500.0
885,-4.907244,1.0248963,0.2316304,0.3814401,0.16,0.7250000000000001,17720.0,0.18300346,88600.0
886,-4.9823203,1.0249017,0.23163097,0.38143855,0.148,0.7299999999999999,17740.0,0.18299644,88700.0
887,-5.7466073,1.0249065,0.23162632,0.38143963,0.18,0.7200000000000001,17760.0,0.18299153,88800.0
888,-5.4412413,1.0249102,0.23162487,0.3814342,0.16399999999999998,0.6849999999999999,17780.0,0.1829848,88900.0
889,-5.423809,1.0249159,0.23162279,0.3814291,0.148,0.6950000000000001,17800.0,0.18297589,89000.0
890,-5.974496,1.0249246,0.23162214,0.38142866,0.13999999999999999,0.7,17820.0,0.1829763,89100.0
891,-6.0267906,1.0249264,0.23161897,0.38142914,0.14700000000000002,0.675,17840.0,0.18296897,89200.0
892,-6.0097237,1.0249258,0.23161717,0.38142043,0.15300000000000002,0.65,17860.0,0.18296364,89300.0
893,-5.8038316,1.0249268,0.23161614,0.38142323,0.16299999999999998,0.6449999999999999,17880.0,0.18296176,89400.0
894,-6.3059893,1.0249313,0.23161194,0.3814279,0.158,0.6899999999999998,17900.0,0.18295762,89500.0
895,-5.472515,1.0249319,0.23160592,0.38142395,0.151,0.735,17920.0,0.18295328,89600.0
896,-6.2462754,1.0249313,0.23160617,0.38142413,0.147,0.74,17940.0,0.18294692,89700.0
897,-4.7774496,1.024938,0.23160318,0.3814248,0.14500000000000002,0.7299999999999999,17960.0,0.18294445,89800.0
898,-5.8018003,1.0249373,0.23159924,0.38141888,0.14900000000000002,0.655,17980.0,0.18293634,89900.0
899,-6.3166223,1.0249455,0.23159957,0.38141698,0.143,0.625,18000.0,0.18292972,90000.0
900,-5.6102815,1.0249488,0.23159628,0.38141674,0.15,0.67,18020.0,0.18292484,90100.0
901,-6.070056,1.0249525,0.2315954,0.3814136,0.16,0.6950000000000001,18040.0,0.18292248,90200.0
902,-5.65418,1.0249531,0.23159823,0.38140792,0.139,0.7100000000000001,18060.0,0.18291788,90300.0
903,-6.8984246,1.0249523,0.23159797,0.3814122,0.15,0.6299999999999999,18080.0,0.18291488,90400.0
904,-4.7998314,1.0249532,0.23159799,0.3814078,0.131,0.71,18100.0,0.18291232,90500.0
905,-5.6299334,1.0249553,0.23159878,0.3814076,0.155,0.665,18120.0,0.18290992,90600.0
906,-5.829553,1.0249593,0.23159719,0.38140386,0.14100000000000001,0.6300000000000001,18140.0,0.18290615,90700.0
907,-5.6377172,1.0249648,0.2315959,0.3814094,0.146,0.6900000000000001,18160.0,0.18290941,90800.0
908,-5.550635,1.0249693,0.23159304,0.38141078,0.15999999999999998,0.6699999999999999,18180.0,0.18290979,90900.0
909,-5.2806306,1.0249693,0.23159261,0.3814102,0.159,0.7449999999999999,18200.0,0.18290904,91000.0
910,-5.8858156,1.0249684,0.2315915,0.3814113,0.14400000000000002,0.7,18220.0,0.18290892,91100.0
911,-5.1238937,1.0249712,0.23158307,0.38141185,0.16,0.7,18240.0,0.18290213,91200.0
912,-6.8189874,1.0249773,0.23157553,0.38141543,0.156,0.615,18260.0,0.1828992,91300.0
913,-5.2512126,1.0249761,0.23157552,0.3814168,0.173,0.6799999999999999,18280.0,0.18289489,91400.0
914,-4.9028015,1.0249846,0.23157473,0.381418,0.15700000000000003,0.775,18300.0,0.18288973,91500.0
915,-6.497489,1.0249836,0.23157176,0.38141483,0.144,0.6900000000000001,18320.0,0.18288025,91600.0
916,-6.2691545,1.0249789,0.23156658,0.3814178,0.142,0.705,18340.0,0.18287513,91700.0
917,-5.756339,1.0249813,0.2315627,0.3814221,0.14600000000000002,0.7449999999999999,18360.0,0.18287584,91800.0
918,-6.3479705,1.0249798,0.23155594,0.38142258,0.148,0.625,18380.0,0.18287858,91900.0
919,-5.76803,1.0249784,0.23155494,0.3814245,0.15000000000000002,0.7,18400.0,0.18287225,92000.0
920,-4.7073646,1.0249853,0.2315534,0.38142556,0.127,0.72,18420.0,0.18287298,92100.0
921,-5.6256742,1.0249904,0.2315515,0.38142198,0.128,0.74,18440.0,0.182874,92200.0
922,-4.9519415,1.0249991,0.23154584,0.381432,0.149,0.72,18460.0,0.18287146,92300.0
923,-5.360476,1.0250034,0.23153932,0.381432,0.166,0.7100000000000001,18480.0,0.18286872,92400.0
924,-5.516965,1.0250134,0.23154104,0.38143378,0.15300000000000002,0.6950000000000001,18500.0,0.18287203,92500.0
925,-4.9122458,1.0250208,0.23153754,0.3814362,0.192,0.72,18520.0,0.18287244,92600.0
926,-5.701691,1.0250266,0.23153552,0.38144174,0.146,0.6799999999999999,18540.0,0.18286824,92700.0
927,-4.6273565,1.0250355,0.2315329,0.38143903,0.15699999999999997,0.7350000000000001,18560.0,0.18286294,92800.0
928,-5.4811945,1.0250406,0.23152967,0.38144135,0.16100000000000003,0.695,18580.0,0.1828588,92900.0
929,-5.8551245,1.0250497,0.23152554,0.38143834,0.15,0.72,18600.0,0.1828607,93000.0
930,-4.8198495,1.0250585,0.23152216,0.38143635,0.158,0.7100000000000001,18620.0,0.18286166,93100.0
931,-5.5192313,1.0250571,0.23152252,0.38143808,0.168,0.735,18640.0,0.18286589,93200.0
932,-6.1267014,1.0250603,0.23151955,0.38143927,0.153,0.64,18660.0,0.18285868,93300.0
933,-6.503705,1.0250623,0.23151974,0.38143367,0.14900000000000002,0.685,18680.0,0.1828514,93400.0
934,-6.3455725,1.0250652,0.23151743,0.38142863,0.166,0.7,18700.0,0.18284625,93500.0
935,-6.2054067,1.0250647,0.23151562,0.38143048,0.13,0.63,18720.0,0.18284133,93600.0
936,-4.8082356,1.025069,0.2315098,0.38142997,0.151,0.745,18740.0,0.18283768,93700.0
937,-4.2494206,1.0250723,0.23150691,0.3814283,0.14500000000000002,0.765,18760.0,0.18283348,93800.0
938,-4.467332,1.0250683,0.23150353,0.381426,0.15,0.7699999999999999,18780.0,0.18283138,93900.0
939,-5.3402314,1.0250709,0.23150149,0.3814234,0.137,0.71,18800.0,0.18283007,94000.0
940,-5.8996,1.025079,0.231498,0.38142538,0.15699999999999997,0.6449999999999999,18820.0,0.18282649,94100.0
941,-6.1281013,1.025087,0.23149125,0.38143,0.149,0.74,18840.0,0.18281908,94200.0
942,-5.503579,1.0250914,0.23148923,0.38142872,0.147,0.7,18860.0,0.18281212,94300.0
943,-4.6911407,1.0250937,0.23148434,0.38143915,0.15699999999999997,0.6900000000000001,18880.0,0.18280952,94400.0
944,-5.042596,1.0250988,0.23148099,0.38144642,0.15,0.7649999999999999,18900.0,0.18280785,94500.0
945,-5.9308505,1.0251036,0.23148029,0.38145083,0.157,0.76,18920.0,0.18280801,94600.0
946,-6.141163,1.0251062,0.23147674,0.38145313,0.14700000000000002,0.655,18940.0,0.182807,94700.0
947,-5.6854935,1.0251156,0.23147683,0.38145536,0.15300000000000002,0.715,18960.0,0.18280679,94800.0
948,-6.3688445,1.0251226,0.23147468,0.38146266,0.14500000000000002,0.625,18980.0,0.18280539,94900.0
949,-6.403807,1.0251286,0.23147218,0.38146552,0.158,0.735,19000.0,0.18280762,95000.0
950,-5.3858747,1.0251318,0.23147032,0.381473,0.18,0.7,19020.0,0.18280876,95100.0
951,-4.55476,1.0251372,0.23146729,0.3814714,0.14300000000000002,0.745,19040.0,0.18280521,95200.0
952,-6.5313234,1.025141,0.23146875,0.38147265,0.166,0.66,19060.0,0.18280403,95300.0
953,-5.171632,1.0251415,0.23146781,0.38147783,0.137,0.7100000000000001,19080.0,0.18279979,95400.0
954,-5.474265,1.0251403,0.23146541,0.3814799,0.152,0.7849999999999999,19100.0,0.18279815,95500.0
955,-5.9137716,1.0251443,0.2314668,0.38147372,0.128,0.6849999999999999,19120.0,0.18279776,95600.0
956,-5.8057055,1.0251462,0.23146129,0.38147503,0.156,0.655,19140.0,0.1827981,95700.0
957,-5.482994,1.025152,0.23146121,0.38147506,0.139,0.695,19160.0,0.18280318,95800.0
958,-4.6294603,1.0251584,0.23145619,0.38147396,0.16799999999999998,0.72,19180.0,0.18280396,95900.0
959,-4.9405594,1.0251634,0.23145385,0.3814706,0.154,0.76,19200.0,0.18280777,96000.0
960,-4.6587815,1.0251623,0.23145242,0.38147098,0.15,0.795,19220.0,0.18280524,96100.0
961,-5.7383776,1.0251629,0.2314485,0.3814692,0.17,0.7050000000000001,19240.0,0.1828002,96200.0
962,-4.9365926,1.0251722,0.2314456,0.38146836,0.154,0.6900000000000001,19260.0,0.18279478,96300.0
963,-5.718297,1.0251782,0.23144355,0.38146645,0.16699999999999998,0.6950000000000001,19280.0,0.1827878,96400.0
964,-5.8635955,1.0251801,0.23144133,0.38146907,0.14500000000000002,0.665,19300.0,0.18278739,96500.0
965,-4.797138,1.0251844,0.2314388,0.3814713,0.15699999999999997,0.7150000000000001,19320.0,0.1827895,96600.0
966,-6.5036316,1.0251892,0.23143569,0.3814718,0.15,0.715,19340.0,0.18278575,96700.0
967,-6.590619,1.0251973,0.23143892,0.38147187,0.16799999999999998,0.63,19360.0,0.18278342,96800.0
968,-7.0410514,1.0252018,0.2314399,0.38147053,0.16699999999999998,0.6799999999999999,19380.0,0.18278101,96900.0
969,-6.0561647,1.025197,0.23143797,0.3814668,0.14800000000000002,0.6599999999999999,19400.0,0.18277818,97000.0
970,-5.78061,1.0252006,0.23143706,0.3814649,0.16099999999999998,0.6699999999999999,19420.0,0.1827775,97100.0
971,-5.6539564,1.0252016,0.23143597,0.38146338,0.158,0.7050000000000001,19440.0,0.18277156,97200.0
972,-5.878571,1.0251992,0.23143664,0.38146037,0.14500000000000002,0.6450000000000001,19460.0,0.18277106,97300.0
973,-4.7288523,1.025207,0.23143753,0.38145694,0.137,0.75,19480.0,0.18276873,97400.0
974,-5.9212627,1.0252063,0.23143788,0.381461,0.14200000000000002,0.7,19500.0,0.18276837,97500.0
975,-5.909374,1.025209,0.23143587,0.3814651,0.15700000000000003,0.74,19520.0,0.18276799,97600.0
976,-5.790133,1.0252111,0.23143554,0.38146716,0.152,0.745,19540.0,0.18276481,97700.0
977,-5.822488,1.0252147,0.23143823,0.381468,0.162,0.7,19560.0,0.182758,97800.0
978,-6.140483,1.0252167,0.23143509,0.38146758,0.138,0.6700000000000002,19580.0,0.18275496,97900.0
979,-6.389646,1.0252206,0.23143339,0.381468,0.16,0.665,19600.0,0.18275037,98000.0
980,-6.5459013,1.0252187,0.23142667,0.38147146,0.14800000000000002,0.6799999999999999,19620.0,0.18275078,98100.0
981,-6.301243,1.0252196,0.2314245,0.38147306,0.16399999999999998,0.7249999999999999,19640.0,0.18275166,98200.0
982,-4.376921,1.0252249,0.23142214,0.38147253,0.14500000000000002,0.735,19660.0,0.18275562,98300.0
983,-6.0958023,1.0252268,0.23141687,0.3814723,0.17099999999999999,0.6950000000000001,19680.0,0.18275705,98400.0
984,-6.156229,1.0252268,0.23141257,0.38146764,0.16899999999999998,0.655,19700.0,0.18275526,98500.0
985,-6.2543564,1.0252273,0.23141122,0.3814705,0.179,0.6900000000000001,19720.0,0.1827555,98600.0
986,-5.418862,1.0252388,0.23141344,0.38146764,0.16699999999999998,0.675,19740.0,0.18275493,98700.0
987,-4.2331405,1.025244,0.23141138,0.38146955,0.154,0.7150000000000001,19760.0,0.18275362,98800.0
988,-4.937265,1.0252535,0.23141196,0.38147372,0.149,0.71,19780.0,0.18275407,98900.0
989,-5.340901,1.0252578,0.23140578,0.3814737,0.139,0.6849999999999999,19800.0,0.1827533,99000.0
990,-4.9700904,1.0252663,0.23140159,0.38147345,0.135,0.7350000000000001,19820.0,0.18275622,99100.0
991,-4.333173,1.0252748,0.23140252,0.38146958,0.168,0.7700000000000001,19840.0,0.18275376,99200.0
992,-4.8005037,1.0252861,0.23140483,0.3814664,0.16299999999999998,0.74,19860.0,0.18275532,99300.0
993,-4.9782934,1.0252907,0.23140442,0.38146538,0.183,0.655,19880.0,0.18275361,99400.0
994,-5.499212,1.0252855,0.23140076,0.3814621,0.17099999999999999,0.755,19900.0,0.18275285,99500.0
995,-5.641565,1.0252848,0.23139992,0.38145956,0.14900000000000002,0.7550000000000001,19920.0,0.18275622,99600.0
996,-5.4056296,1.02529,0.23140225,0.38145715,0.16,0.72,19940.0,0.18275568,99700.0
997,-6.1009507,1.0252912,0.23140302,0.38145596,0.13999999999999999,0.6799999999999999,19960.0,0.18275209,99800.0
998,-7.9265122,1.0252886,0.23140112,0.38145798,0.15,0.6649999999999999,19980.0,0.18274803,99900.0
999,-5.452956,1.0252844,0.23140211,0.38145953,0.15300000000000002,0.725,20000.0,0.18274836,100000.0
